ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-10-24,-34308.16604163676,-35531.14032603899,-33023.599066150404,-34308.16604163676,-34308.16604163676,-8.290372774814985,-8.290372774814985,-8.290372774814985,-8.290372774814985,-8.290372774814985,-8.290372774814985,0.0,0.0,0.0,-34316.45641441157
2024-10-25,-34409.43759534105,-35625.74691899015,-33111.36057491527,-34409.43759534105,-34409.43759534105,83.46607333716253,83.46607333716253,83.46607333716253,83.46607333716253,83.46607333716253,83.46607333716253,0.0,0.0,0.0,-34325.971522003885
2024-10-28,-34713.25225645392,-35906.97312100677,-33321.81085308232,-34713.25225645392,-34713.25225645392,147.59913396767902,147.59913396767902,147.59913396767902,147.59913396767902,147.59913396767902,147.59913396767902,0.0,0.0,0.0,-34565.65312248624
2024-10-29,-34814.52381015821,-36073.01768134212,-33536.236301845514,-34814.52381015821,-34814.52381015821,-25.74801798808696,-25.74801798808696,-25.74801798808696,-25.74801798808696,-25.74801798808696,-25.74801798808696,0.0,0.0,0.0,-34840.271828146295
2024-10-30,-34915.7953649895,-36196.340644992466,-33546.98260661762,-34915.7953649895,-34915.7953649895,-0.29311021056003855,-0.29311021056003855,-0.29311021056003855,-0.29311021056003855,-0.29311021056003855,-0.29311021056003855,0.0,0.0,0.0,-34916.08847520006
2024-10-31,-35017.06691982078,-36327.174371471476,-33772.5143763101,-35017.06691982078,-35017.06691982078,-8.290372775214266,-8.290372775214266,-8.290372775214266,-8.290372775214266,-8.290372775214266,-8.290372775214266,0.0,0.0,0.0,-35025.357292595996
2024-11-01,-35118.338474652075,-36279.95882632333,-33646.80393176397,-35118.338474652075,-35118.338474652075,83.46607333696335,83.46607333696335,83.46607333696335,83.46607333696335,83.46607333696335,83.46607333696335,0.0,0.0,0.0,-35034.872401315115
2024-11-04,-35422.15313914594,-36582.782235535655,-33991.632349046246,-35422.15313914594,-35422.15313914594,147.59913396778566,147.59913396778566,147.59913396778566,147.59913396778566,147.59913396778566,147.59913396778566,0.0,0.0,0.0,-35274.55400517816
2024-11-05,-35523.42469397723,-36885.03716664804,-34181.1658183901,-35523.42469397723,-35523.42469397723,-25.748017988284506,-25.748017988284506,-25.748017988284506,-25.748017988284506,-25.748017988284506,-25.748017988284506,0.0,0.0,0.0,-35549.17271196551
2024-11-06,-35624.69624880851,-36949.42802692352,-34324.39786096624,-35624.69624880851,-35624.69624880851,-0.2931102099176158,-0.2931102099176158,-0.2931102099176158,-0.2931102099176158,-0.2931102099176158,-0.2931102099176158,0.0,0.0,0.0,-35624.98935901843
2024-11-07,-35725.9678036398,-37063.58163330427,-34428.90887234698,-35725.9678036398,-35725.9678036398,-8.29037277483726,-8.29037277483726,-8.29037277483726,-8.29037277483726,-8.29037277483726,-8.29037277483726,0.0,0.0,0.0,-35734.25817641464
2024-11-08,-35827.239358471095,-37041.961431399366,-34495.91816823969,-35827.239358471095,-35827.239358471095,83.4660733366876,83.4660733366876,83.4660733366876,83.4660733366876,83.4660733366876,83.4660733366876,0.0,0.0,0.0,-35743.773285134404
2024-11-11,-36131.054024693236,-37277.103458006415,-34684.92530899997,-36131.054024693236,-36131.054024693236,147.59913396702072,147.59913396702072,147.59913396702072,147.59913396702072,147.59913396702072,147.59913396702072,0.0,0.0,0.0,-35983.454890726214
2024-11-12,-36232.32558010062,-37554.847122290594,-34978.44056198192,-36232.32558010062,-36232.32558010062,-25.74801798756117,-25.74801798756117,-25.74801798756117,-25.74801798756117,-25.74801798756117,-25.74801798756117,0.0,0.0,0.0,-36258.07359808819
2024-11-13,-36333.597135508004,-37597.03477826745,-35083.27480783506,-36333.597135508004,-36333.597135508004,-0.2931102092751842,-0.2931102092751842,-0.2931102092751842,-0.2931102092751842,-0.2931102092751842,-0.2931102092751842,0.0,0.0,0.0,-36333.89024571728
2024-11-14,-36434.86869091539,-37633.352851085365,-35313.151521187305,-36434.86869091539,-36434.86869091539,-8.290372775497213,-8.290372775497213,-8.290372775497213,-8.290372775497213,-8.290372775497213,-8.290372775497213,0.0,0.0,0.0,-36443.15906369089
2024-11-18,-36839.95491254492,-37948.89806304295,-35354.918376133595,-36839.95491254492,-36839.95491254492,147.59913396712733,147.59913396712733,147.59913396712733,147.59913396712733,147.59913396712733,147.59913396712733,0.0,0.0,0.0,-36692.35577857779
2024-11-19,-36941.22646795231,-38155.13325466417,-35741.57670215974,-36941.22646795231,-36941.22646795231,-25.748017988124417,-25.748017988124417,-25.748017988124417,-25.748017988124417,-25.748017988124417,-25.748017988124417,0.0,0.0,0.0,-36966.97448594043
2024-11-21,-37143.76957876706,-38327.97896183701,-35950.119911775866,-37143.76957876706,-37143.76957876706,-8.290372774083247,-8.290372774083247,-8.290372774083247,-8.290372774083247,-8.290372774083247,-8.290372774083247,0.0,0.0,0.0,-37152.059951541145
2024-11-22,-37231.44398967909,-38476.80864036262,-35842.51827480744,-37231.44398967909,-37231.44398967909,83.46607333628921,83.46607333628921,83.46607333628921,83.46607333628921,83.46607333628921,83.46607333628921,0.0,0.0,0.0,-37147.977916342796
2024-11-25,-37494.46722241517,-38573.58235002114,-36076.0197827651,-37494.46722241517,-37494.46722241517,147.599133967234,147.599133967234,147.599133967234,147.599133967234,147.599133967234,147.599133967234,0.0,0.0,0.0,-37346.86808844794
2024-11-26,-37582.14163332719,-38885.419968272035,-36374.35448210216,-37582.14163332719,-37582.14163332719,-25.748017988044364,-25.748017988044364,-25.748017988044364,-25.748017988044364,-25.748017988044364,-25.748017988044364,0.0,0.0,0.0,-37607.889651315236
2024-11-27,-37669.816044239225,-38919.12549070195,-36398.761774592174,-37669.816044239225,-37669.816044239225,-0.29311020849444236,-0.29311020849444236,-0.29311020849444236,-0.29311020849444236,-0.29311020849444236,-0.29311020849444236,0.0,0.0,0.0,-37670.10915444772
2024-11-28,-37757.49045515125,-39076.45553354029,-36468.99841043083,-37757.49045515125,-37757.49045515125,-8.290372774743197,-8.290372774743197,-8.290372774743197,-8.290372774743197,-8.290372774743197,-8.290372774743197,0.0,0.0,0.0,-37765.78082792599
2024-11-29,-37845.16486606327,-39072.22481996621,-36478.26911495108,-37845.16486606327,-37845.16486606327,83.46607333609006,83.46607333609006,83.46607333609006,83.46607333609006,83.46607333609006,83.46607333609006,0.0,0.0,0.0,-37761.698792727184
2024-11-30,-37932.839276975305,-39103.36340531147,-36461.71900089827,-37932.839276975305,-37932.839276975305,102.07758814124685,102.07758814124685,102.07758814124685,102.07758814124685,102.07758814124685,102.07758814124685,0.0,0.0,0.0,-37830.761688834056
2024-12-02,-38037.803699796255,-39127.977389852014,-36570.4702322057,-38037.803699796255,-38037.803699796255,147.59913396646897,147.59913396646897,147.59913396646897,147.59913396646897,147.59913396646897,147.59913396646897,0.0,0.0,0.0,-37890.20456582979
2024-12-03,-38090.28591120674,-39312.249674348095,-36796.32690341638,-38090.28591120674,-38090.28591120674,-25.748017987964364,-25.748017987964364,-25.748017987964364,-25.748017987964364,-25.748017987964364,-25.748017987964364,0.0,0.0,0.0,-38116.0339291947
2024-12-04,-38142.76812261721,-39427.50678451883,-36857.382984988915,-38142.76812261721,-38142.76812261721,-0.29311020971695906,-0.29311020971695906,-0.29311020971695906,-0.29311020971695906,-0.29311020971695906,-0.29311020971695906,0.0,0.0,0.0,-38143.06123282693
2024-12-05,-38195.250334027696,-39471.72161945405,-36890.37037532653,-38195.250334027696,-38195.250334027696,-8.290372774105524,-8.290372774105524,-8.290372774105524,-8.290372774105524,-8.290372774105524,-8.290372774105524,0.0,0.0,0.0,-38203.5407068018
2024-12-06,-38247.73254543817,-39473.94022171733,-36802.752265583986,-38247.73254543817,-38247.73254543817,83.4660733368269,83.4660733368269,83.4660733368269,83.4660733368269,83.4660733368269,83.4660733368269,0.0,0.0,0.0,-38164.26647210134
2024-12-09,-38405.179179669605,-39464.19705734801,-37087.99068966255,-38405.179179669605,-38405.179179669605,147.59913396680236,147.59913396680236,147.59913396680236,147.59913396680236,147.59913396680236,147.59913396680236,0.0,0.0,0.0,-38257.5800457028
2024-12-10,-38457.66139108009,-39769.04139199066,-37114.206567897265,-38457.66139108009,-38457.66139108009,-25.748017987884293,-25.748017987884293,-25.748017987884293,-25.748017987884293,-25.748017987884293,-25.748017987884293,0.0,0.0,0.0,-38483.40940906797
2024-12-11,-38510.14360249056,-39817.269193317734,-37304.34318717446,-38510.14360249056,-38510.14360249056,-0.29311020907452745,-0.29311020907452745,-0.29311020907452745,-0.29311020907452745,-0.29311020907452745,-0.29311020907452745,0.0,0.0,0.0,-38510.43671269964
2024-12-12,-38531.12877698154,-39840.23645510715,-37355.81637396771,-38531.12877698154,-38531.12877698154,-8.290372774765475,-8.290372774765475,-8.290372774765475,-8.290372774765475,-8.290372774765475,-8.290372774765475,0.0,0.0,0.0,-38539.41914975631
2024-12-13,-38552.11395147251,-39694.449675574295,-37199.574477475195,-38552.11395147251,-38552.11395147251,83.46607333655119,83.46607333655119,83.46607333655119,83.46607333655119,83.46607333655119,83.46607333655119,0.0,0.0,0.0,-38468.647878135955
2024-12-14,-38573.09912596348,-39712.750429935324,-37216.58130356163,-38573.09912596348,-38573.09912596348,102.0775881411657,102.0775881411657,102.0775881411657,102.0775881411657,102.0775881411657,102.0775881411657,0.0,0.0,0.0,-38471.021537822315
2024-12-16,-38615.06947494543,-39769.366935206526,-37186.81349846367,-38615.06947494543,-38615.06947494543,147.5991339666823,147.5991339666823,147.5991339666823,147.5991339666823,147.5991339666823,147.5991339666823,0.0,0.0,0.0,-38467.47034097875
2024-12-17,-38636.0546494364,-39986.871794097424,-37338.2446182344,-38636.0546494364,-38636.0546494364,-25.748017988447558,-25.748017988447558,-25.748017988447558,-25.748017988447558,-25.748017988447558,-25.748017988447558,0.0,0.0,0.0,-38661.80266742485
2024-12-18,-38657.03982392738,-39973.24694517842,-37374.76204813713,-38657.03982392738,-38657.03982392738,-0.29311020936459664,-0.29311020936459664,-0.29311020936459664,-0.29311020936459664,-0.29311020936459664,-0.29311020936459664,0.0,0.0,0.0,-38657.33293413674
2024-12-19,-38678.02499841835,-40017.07606987543,-37333.29454582205,-38678.02499841835,-38678.02499841835,-8.290372775425425,-8.290372775425425,-8.290372775425425,-8.290372775425425,-8.290372775425425,-8.290372775425425,0.0,0.0,0.0,-38686.31537119377
2024-12-20,-38684.72957406103,-39915.904441078914,-37336.21450592203,-38684.72957406103,-38684.72957406103,83.46607333728807,83.46607333728807,83.46607333728807,83.46607333728807,83.46607333728807,83.46607333728807,0.0,0.0,0.0,-38601.26350072374
2024-12-23,-38704.84330098905,-39843.630107188525,-37191.920110792504,-38704.84330098905,-38704.84330098905,147.5991339670157,147.5991339670157,147.5991339670157,147.5991339670157,147.5991339670157,147.5991339670157,0.0,0.0,0.0,-38557.244167022036
2024-12-24,-38711.54787663173,-40066.11428223629,-37470.619746863544,-38711.54787663173,-38711.54787663173,-25.748017988001816,-25.748017988001816,-25.748017988001816,-25.748017988001816,-25.748017988001816,-25.748017988001816,0.0,0.0,0.0,-38737.29589461973
2024-12-26,-38724.95702791708,-39942.04910377236,-37417.76252397884,-38724.95702791708,-38724.95702791708,-8.29037277401146,-8.29037277401146,-8.29037277401146,-8.29037277401146,-8.29037277401146,-8.29037277401146,0.0,0.0,0.0,-38733.24740069109
2024-12-27,-38731.66160355976,-39996.47515897716,-37386.85652894481,-38731.66160355976,-38731.66160355976,83.4660733361528,83.4660733361528,83.4660733361528,83.4660733361528,83.4660733361528,83.4660733361528,0.0,0.0,0.0,-38648.19553022361
2024-12-30,-38751.77533048779,-39847.69406639661,-37287.783188736306,-38751.77533048779,-38751.77533048779,147.59913396734908,147.59913396734908,147.59913396734908,147.59913396734908,147.59913396734908,147.59913396734908,0.0,0.0,0.0,-38604.17619652044
2024-12-31,-38758.479906130466,-40041.669051950594,-37534.97907733746,-38758.479906130466,-38758.479906130466,-25.74801798856508,-25.74801798856508,-25.74801798856508,-25.74801798856508,-25.74801798856508,-25.74801798856508,0.0,0.0,0.0,-38784.22792411903
2025-01-02,-38771.88905741582,-40059.04458555827,-37517.695472868574,-38771.88905741582,-38771.88905741582,-8.290372774671413,-8.290372774671413,-8.290372774671413,-8.290372774671413,-8.290372774671413,-8.290372774671413,0.0,0.0,0.0,-38780.179430190496
2025-01-03,-38778.59362456012,-39947.40010241295,-37421.42060012738,-38778.59362456012,-38778.59362456012,83.46607333688968,83.46607333688968,83.46607333688968,83.46607333688968,83.46607333688968,83.46607333688968,0.0,0.0,0.0,-38695.12755122323
2025-01-06,-38798.70732599301,-39831.281020466384,-37322.4019398206,-38798.70732599301,-38798.70732599301,147.59913396722902,147.59913396722902,147.59913396722902,147.59913396722902,147.59913396722902,147.59913396722902,0.0,0.0,0.0,-38651.108192025786
2025-01-07,-38805.4118931373,-40173.48303952777,-37666.71686399843,-38805.4118931373,-38805.4118931373,-25.748017987841745,-25.748017987841745,-25.748017987841745,-25.748017987841745,-25.748017987841745,-25.748017987841745,0.0,0.0,0.0,-38831.15991112514
2025-01-08,-38812.1164602816,-40060.51867149454,-37516.12484239329,-38812.1164602816,-38812.1164602816,-0.2931102098063715,-0.2931102098063715,-0.2931102098063715,-0.2931102098063715,-0.2931102098063715,-0.2931102098063715,0.0,0.0,0.0,-38812.40957049141
2025-01-09,-38818.821027425896,-40064.2923678111,-37511.77056584455,-38818.821027425896,-38818.821027425896,-8.290372775070695,-8.290372775070695,-8.290372775070695,-8.290372775070695,-8.290372775070695,-8.290372775070695,0.0,0.0,0.0,-38827.11140020096
2025-01-10,-38825.525594570194,-40015.957257812974,-37408.924697838636,-38825.525594570194,-38825.525594570194,83.46607333762655,83.46607333762655,83.46607333762655,83.46607333762655,83.46607333762655,83.46607333762655,0.0,0.0,0.0,-38742.059521232564
2025-01-13,-38845.63929600308,-39909.31230361179,-37352.3152792461,-38845.63929600308,-38845.63929600308,147.59913396756244,147.59913396756244,147.59913396756244,147.59913396756244,147.59913396756244,147.59913396756244,0.0,0.0,0.0,-38698.04016203552
2025-01-14,-38833.55735462416,-40081.15149756912,-37504.51797312831,-38833.55735462416,-38833.55735462416,-25.74801798840501,-25.74801798840501,-25.74801798840501,-25.74801798840501,-25.74801798840501,-25.74801798840501,0.0,0.0,0.0,-38859.305372612565
2025-01-15,-38821.47541324523,-40097.00879107878,-37490.33380604112,-38821.47541324523,-38821.47541324523,-0.29311021009640514,-0.29311021009640514,-0.29311021009640514,-0.29311021009640514,-0.29311021009640514,-0.29311021009640514,0.0,0.0,0.0,-38821.76852345533
2025-01-16,-38809.39347186631,-40061.015301205276,-37558.754071063995,-38809.39347186631,-38809.39347186631,-8.290372775730647,-8.290372775730647,-8.290372775730647,-8.290372775730647,-8.290372775730647,-8.290372775730647,0.0,0.0,0.0,-38817.68384464204
2025-01-17,-38797.311530487386,-39960.06946386981,-37428.45652878878,-38797.311530487386,-38797.311530487386,83.46607333649133,83.46607333649133,83.46607333649133,83.46607333649133,83.46607333649133,83.46607333649133,0.0,0.0,0.0,-38713.84545715089
2025-01-20,-38761.065706350615,-39923.46436306967,-37230.81134316007,-38761.065706350615,-38761.065706350615,147.59913396679738,147.59913396679738,147.59913396679738,147.59913396679738,147.59913396679738,147.59913396679738,0.0,0.0,0.0,-38613.46657238382
2025-01-21,-38748.983764971694,-40006.752949790876,-37560.40291465426,-38748.983764971694,-38748.983764971694,-25.748017988968257,-25.748017988968257,-25.748017988968257,-25.748017988968257,-25.748017988968257,-25.748017988968257,0.0,0.0,0.0,-38774.73178296066
2025-01-22,-38736.90182359277,-40062.79441017022,-37359.30135908669,-38736.90182359277,-38736.90182359277,-0.2931102094539824,-0.2931102094539824,-0.2931102094539824,-0.2931102094539824,-0.2931102094539824,-0.2931102094539824,0.0,0.0,0.0,-38737.194933802224
2025-01-23,-38703.57035416741,-40003.15997071516,-37431.183941741045,-38703.57035416741,-38703.57035416741,-8.29037277535364,-8.29037277535364,-8.29037277535364,-8.29037277535364,-8.29037277535364,-8.29037277535364,0.0,0.0,0.0,-38711.86072694276
2025-01-24,-38670.23888474205,-39934.651737819826,-37298.388678592,-38670.23888474205,-38670.23888474205,83.46607333722821,83.46607333722821,83.46607333722821,83.46607333722821,83.46607333722821,83.46607333722821,0.0,0.0,0.0,-38586.77281140482
2025-01-27,-38570.24447646596,-39682.07731840362,-37126.184345842994,-38570.24447646596,-38570.24447646596,147.59913396713077,147.59913396713077,147.59913396713077,147.59913396713077,147.59913396713077,147.59913396713077,0.0,0.0,0.0,-38422.64534249883
2025-01-28,-38536.913007040595,-39807.13003972807,-37303.19445540632,-38536.913007040595,-38536.913007040595,-25.74801798824492,-25.74801798824492,-25.74801798824492,-25.74801798824492,-25.74801798824492,-25.74801798824492,0.0,0.0,0.0,-38562.66102502884
2025-01-29,-38503.58153761523,-39824.45376883539,-37316.25674048789,-38503.58153761523,-38503.58153761523,-0.2931102106764991,-0.2931102106764991,-0.2931102106764991,-0.2931102106764991,-0.2931102106764991,-0.2931102106764991,0.0,0.0,0.0,-38503.874647825905
2025-01-30,-38470.250068189875,-39705.90541519494,-37337.44693392579,-38470.250068189875,-38470.250068189875,-8.290372774976634,-8.290372774976634,-8.290372774976634,-8.290372774976634,-8.290372774976634,-8.290372774976634,0.0,0.0,0.0,-38478.540440964854
2025-01-31,-38436.91859876451,-39721.8461283281,-37043.25222447148,-38436.91859876451,-38436.91859876451,83.46607333695242,83.46607333695242,83.46607333695242,83.46607333695242,83.46607333695242,83.46607333695242,0.0,0.0,0.0,-38353.45252542756
2025-02-03,-38336.92419048842,-39447.33176016549,-36855.54480354967,-38336.92419048842,-38336.92419048842,147.59913396723744,147.59913396723744,147.59913396723744,147.59913396723744,147.59913396723744,147.59913396723744,0.0,0.0,0.0,-38189.32505652118
2025-02-04,-38292.562494831785,-39584.303655959426,-37109.4529706637,-38292.562494831785,-38292.562494831785,-25.748017988442502,-25.748017988442502,-25.748017988442502,-25.748017988442502,-25.748017988442502,-25.748017988442502,0.0,0.0,0.0,-38318.31051282023
2025-02-05,-38248.20079917516,-39472.21668777447,-36916.6527242699,-38248.20079917516,-38248.20079917516,-0.2931102096057325,-0.2931102096057325,-0.2931102096057325,-0.2931102096057325,-0.2931102096057325,-0.2931102096057325,0.0,0.0,0.0,-38248.493909384764
2025-02-06,-38203.83910351853,-39555.84755293051,-36901.57918336752,-38203.83910351853,-38203.83910351853,-8.290372774599627,-8.290372774599627,-8.290372774599627,-8.290372774599627,-8.290372774599627,-8.290372774599627,0.0,0.0,0.0,-38212.12947629313
2025-02-07,-38159.47740786189,-39361.36022559504,-36834.3476540897,-38159.47740786189,-38159.47740786189,83.46607333768932,83.46607333768932,83.46607333768932,83.46607333768932,83.46607333768932,83.46607333768932,0.0,0.0,0.0,-38076.0113345242
2025-02-10,-38026.392320891995,-39237.51342883029,-36744.09881742351,-38026.392320891995,-38026.392320891995,147.59913396734407,147.59913396734407,147.59913396734407,147.59913396734407,147.59913396734407,147.59913396734407,0.0,0.0,0.0,-37878.79318692465
2025-02-11,-37982.03062523536,-39308.192409295436,-36750.45553538023,-37982.03062523536,-37982.03062523536,-25.748017987719127,-25.748017987719127,-25.748017987719127,-25.748017987719127,-25.748017987719127,-25.748017987719127,0.0,0.0,0.0,-38007.77864322308
2025-02-12,-37937.66892957872,-39233.74128213034,-36649.43620338652,-37937.66892957872,-37937.66892957872,-0.293110209895775,-0.293110209895775,-0.293110209895775,-0.293110209895775,-0.293110209895775,-0.293110209895775,0.0,0.0,0.0,-37937.96203978862
2025-02-13,-37890.109006997634,-39198.02612293763,-36584.32353661555,-37890.109006997634,-37890.109006997634,-8.290372775259579,-8.290372775259579,-8.290372775259579,-8.290372775259579,-8.290372775259579,-8.290372775259579,0.0,0.0,0.0,-37898.39937977289
2025-02-14,-37842.54908441654,-39102.125468777376,-36522.69186518434,-37842.54908441654,-37842.54908441654,83.46607333749014,83.46607333749014,83.46607333749014,83.46607333749014,83.46607333749014,83.46607333749014,0.0,0.0,0.0,-37759.08301107905
2025-02-15,-37794.98916183545,-38943.60295482063,-36464.53291714175,-37794.98916183545,-37794.98916183545,102.07758814092742,102.07758814092742,102.07758814092742,102.07758814092742,102.07758814092742,102.07758814092742,0.0,0.0,0.0,-37692.911573694524
2025-02-17,-37699.86931667327,-38905.32899713077,-36259.44489441522,-37699.86931667327,-37699.86931667327,147.59913396745077,147.59913396745077,147.59913396745077,147.59913396745077,147.59913396745077,147.59913396745077,0.0,0.0,0.0,-37552.27018270582
2025-02-18,-37652.30939409218,-38955.508872831706,-36460.45366903559,-37652.30939409218,-37652.30939409218,-25.748017988282427,-25.748017988282427,-25.748017988282427,-25.748017988282427,-25.748017988282427,-25.748017988282427,0.0,0.0,0.0,-37678.05741208047
2025-02-19,-37604.74947151109,-38864.65465752493,-36318.677381620175,-37604.74947151109,-37604.74947151109,-0.2931102092533523,-0.2931102092533523,-0.2931102092533523,-0.2931102092533523,-0.2931102092533523,-0.2931102092533523,0.0,0.0,0.0,-37605.04258172034
2025-02-20,-37557.18954893,-38841.09389095161,-36267.15921866523,-37557.18954893,-37557.18954893,-8.290372773845615,-8.290372773845615,-8.290372773845615,-8.290372773845615,-8.290372773845615,-8.290372773845615,0.0,0.0,0.0,-37565.479921703845
2025-02-21,-37509.62962634891,-38723.708753923034,-36134.06572342547,-37509.62962634891,-37509.62962634891,83.46607333627831,83.46607333627831,83.46607333627831,83.46607333627831,83.46607333627831,83.46607333627831,0.0,0.0,0.0,-37426.16355301264
2025-02-24,-37366.94985860564,-38575.43087941533,-35919.596030355926,-37366.94985860564,-37366.94985860564,147.59913396778416,147.59913396778416,147.59913396778416,147.59913396778416,147.59913396778416,147.59913396778416,0.0,0.0,0.0,-37219.35072463786
2025-02-25,-37319.38993602454,-38527.78082021209,-36030.43902727489,-37319.38993602454,-37319.38993602454,-25.748017988202356,-25.748017988202356,-25.748017988202356,-25.748017988202356,-25.748017988202356,-25.748017988202356,0.0,0.0,0.0,-37345.137954012745
2025-02-26,-37271.83001344346,-38589.10632699327,-36003.39616646992,-37271.83001344346,-37271.83001344346,-0.2931102086109207,-0.2931102086109207,-0.2931102086109207,-0.2931102086109207,-0.2931102086109207,-0.2931102086109207,0.0,0.0,0.0,-37272.12312365207
2025-02-27,-37224.27009086237,-38537.62563735307,-36020.73263266863,-37224.27009086237,-37224.27009086237,-8.290372775281854,-8.290372775281854,-8.290372775281854,-8.290372775281854,-8.290372775281854,-8.290372775281854,0.0,0.0,0.0,-37232.560463637645
2025-02-28,-37176.71016828127,-38423.59035616191,-35696.04363779858,-37176.71016828127,-37176.71016828127,83.46607333607916,83.46607333607916,83.46607333607916,83.46607333607916,83.46607333607916,83.46607333607916,0.0,0.0,0.0,-37093.24409494519
2025-03-05,-36938.91055537582,-38207.64573554579,-35717.94455345623,-36938.91055537582,-36938.91055537582,-0.2931102098334374,-0.2931102098334374,-0.2931102098334374,-0.2931102098334374,-0.2931102098334374,-0.2931102098334374,0.0,0.0,0.0,-36939.20366558565
2025-03-06,-36891.35063279473,-38180.44269235312,-35664.51261164759,-36891.35063279473,-36891.35063279473,-8.29037277490485,-8.29037277490485,-8.29037277490485,-8.29037277490485,-8.29037277490485,-8.29037277490485,0.0,0.0,0.0,-36899.64100556964
2025-03-07,-36843.79071021364,-38056.104810254066,-35391.611252730014,-36843.79071021364,-36843.79071021364,83.46607333681605,83.46607333681605,83.46607333681605,83.46607333681605,83.46607333681605,83.46607333681605,0.0,0.0,0.0,-36760.32463687682
2025-03-10,-36701.11094247037,-37823.68582034726,-35302.19903585079,-36701.11094247037,-36701.11094247037,147.59913396712577,147.59913396712577,147.59913396712577,147.59913396712577,147.59913396712577,147.59913396712577,0.0,0.0,0.0,-36553.511808503245
2025-03-11,-36653.55101988928,-37994.3091926169,-35356.46302427024,-36653.55101988928,-36653.55101988928,-25.7480179876766,-25.7480179876766,-25.7480179876766,-25.7480179876766,-25.7480179876766,-25.7480179876766,0.0,0.0,0.0,-36679.29903787696
2025-03-12,-36605.99109730819,-38023.94569430907,-35365.66499988994,-36605.99109730819,-36605.99109730819,-0.2931102091909969,-0.2931102091909969,-0.2931102091909969,-0.2931102091909969,-0.2931102091909969,-0.2931102091909969,0.0,0.0,0.0,-36606.28420751738
2025-03-13,-36558.4311747271,-37880.12139772126,-35322.686103031076,-36558.4311747271,-36558.4311747271,-8.2903727755648,-8.2903727755648,-8.2903727755648,-8.2903727755648,-8.2903727755648,-8.2903727755648,0.0,0.0,0.0,-36566.72154750266
2025-03-14,-36510.87125214601,-37650.4792358523,-35204.092977569526,-36510.87125214601,-36510.87125214601,83.46607333661687,83.46607333661687,83.46607333661687,83.46607333661687,83.46607333661687,83.46607333661687,0.0,0.0,0.0,-36427.40517880939
2025-03-15,-36463.31132956492,-37689.44445701584,-35147.86369357862,-36463.31132956492,-36463.31132956492,102.07758814180322,102.07758814180322,102.07758814180322,102.07758814180322,102.07758814180322,102.07758814180322,0.0,0.0,0.0,-36361.233741423115
2025-03-17,-36368.191484402734,-37459.713340143026,-34947.48170221003,-36368.191484402734,-36368.191484402734,147.59913396700574,147.59913396700574,147.59913396700574,147.59913396700574,147.59913396700574,147.59913396700574,0.0,0.0,0.0,-36220.59235043573
2025-03-18,-36320.63156182165,-37572.624317272,-35080.653579065925,-36320.63156182165,-36320.63156182165,-25.748017988239848,-25.748017988239848,-25.748017988239848,-25.748017988239848,-25.748017988239848,-25.748017988239848,0.0,0.0,0.0,-36346.37957980989
2025-03-19,-36273.07163924055,-37562.492889022564,-35009.40594569583,-36273.07163924055,-36273.07163924055,-0.2931102094810572,-0.2931102094810572,-0.2931102094810572,-0.2931102094810572,-0.2931102094810572,-0.2931102094810572,0.0,0.0,0.0,-36273.36474945003
2025-03-20,-36225.511716659465,-37507.64949946151,-34833.78487929674,-36225.511716659465,-36225.511716659465,-8.290372774927125,-8.290372774927125,-8.290372774927125,-8.290372774927125,-8.290372774927125,-8.290372774927125,0.0,0.0,0.0,-36233.80208943439
2025-03-21,-36177.95179407838,-37438.21976877898,-34824.782193686435,-36177.95179407838,-36177.95179407838,83.46607333735373,83.46607333735373,83.46607333735373,83.46607333735373,83.46607333735373,83.46607333735373,0.0,0.0,0.0,-36094.485720741024
2025-03-24,-36035.27202633511,-37149.67791611964,-34619.07096183882,-36035.27202633511,-36035.27202633511,147.59913396733913,147.59913396733913,147.59913396733913,147.59913396733913,147.59913396733913,147.59913396733913,0.0,0.0,0.0,-35887.672892367766
2025-03-25,-35987.71210375401,-37293.9054610784,-34740.13273872483,-35987.71210375401,-35987.71210375401,-25.74801798815983,-25.74801798815983,-25.74801798815983,-25.74801798815983,-25.74801798815983,-25.74801798815983,0.0,0.0,0.0,-36013.46012174217
2025-03-26,-35940.152181172925,-37241.30218222678,-34674.11846081406,-35940.152181172925,-35940.152181172925,-0.29311020934272924,-0.29311020934272924,-0.29311020934272924,-0.29311020934272924,-0.29311020934272924,-0.29311020934272924,0.0,0.0,0.0,-35940.44529138227
2025-03-27,-35892.59225859183,-37188.32598054685,-34565.451276117186,-35892.59225859183,-35892.59225859183,-8.290372774550118,-8.290372774550118,-8.290372774550118,-8.290372774550118,-8.290372774550118,-8.290372774550118,0.0,0.0,0.0,-35900.88263136638
2025-03-28,-35845.03233601074,-36958.22227594957,-34471.28410270996,-35845.03233601074,-35845.03233601074,83.46607333621849,83.46607333621849,83.46607333621849,83.46607333621849,83.46607333621849,83.46607333621849,0.0,0.0,0.0,-35761.566262674525
